airfoil,camber,camber_pos,thickness,t_over_c,Re,CL_max,alpha_CL_max,CD_min,LD_max,CL_at_LD_max,alpha_at_LD_max,CM_at_zero_lift
naca1415,1,4,15,0.15,17000000.0,1.322366904028278,10.0,0.005341893209732967,148.67742814838812,1.1295203943433973,8.0,-0.02835078522464474
naca1416,1,4,16,0.16,1700000.0,1.3417294672584548,11.0,0.00625571013594551,104.7984905922303,0.9719795385498543,7.0,-0.0281458348034853
naca1416,1,4,16,0.16,3000000.0,1.3494938318328016,11.0,0.005955606185968157,115.94467523703348,1.0909309076715044,8.0,-0.027763980570001182
naca1416,1,4,16,0.16,5000000.0,1.3509949973283437,11.0,0.005745114314044583,126.99803294115632,1.1022440656267816,8.0,-0.02783121952122668
naca1416,1,4,16,0.16,10000000.0,1.3560246564018643,10.5,0.005535892921489561,140.29014209405437,1.1219032588918205,8.0,-0.028215565340926712
naca1416,1,4,16,0.16,17000000.0,1.360382675595172,10.5,0.005429812408036284,148.12376845687072,1.1309736432195778,8.0,-0.028265985279190983
naca1417,1,4,17,0.17,1700000.0,1.3617746282268752,11.0,0.006501256321003611,105.59647110688402,1.0260594501549727,7.5,-0.02791004278364425
naca1417,1,4,17,0.17,3000000.0,1.3766931784013259,11.0,0.006129735329307178,116.46996025441523,1.087261934640906,8.0,-0.027567440866549213
naca1417,1,4,17,0.17,5000000.0,1.382908818173607,11.0,0.005885030690124188,127.04700659067773,1.1585817218024335,8.5,-0.02766810103509355
naca1417,1,4,17,0.17,10000000.0,1.3896219818839455,11.0,0.005637363735025663,140.31807136960072,1.1809312227338442,8.5,-0.028127613966917098
naca1417,1,4,17,0.17,17000000.0,1.391762431398461,11.0,0.005519305633113406,148.37712167013962,1.1913666356432133,8.5,-0.028169392429057003
naca1418,1,4,18,0.18,1700000.0,1.3810660196229938,11.5,0.006740754224930546,105.87535474370682,1.0175963035914881,7.5,-0.027654365785395953
naca1418,1,4,18,0.18,3000000.0,1.3996945321344336,11.5,0.0063002012898668944,117.02808431597944,1.0851877119727116,8.0,-0.027358129052735863
naca1418,1,4,18,0.18,5000000.0,1.408627766896334,11.5,0.006020831156557238,126.87031992955121,1.157978467841068,8.5,-0.02749129741584205
naca1418,1,4,18,0.18,10000000.0,1.4167239149218622,11.5,0.005739708867798825,139.49489742407434,1.1798103637354995,8.5,-0.028016138727863446
naca1418,1,4,18,0.18,17000000.0,1.4249846928305199,11.0,0.005609819599915686,147.77247643856984,1.1910390591518494,8.5,-0.028058235250850716
naca1610,1,6,10,0.1,1700000.0,1.1547510671401089,9.0,0.004574339371980092,97.25133970150141,0.9422901967762104,6.5,-0.04183231834063921
naca1610,1,6,10,0.1,3000000.0,1.1708411609619533,9.0,0.004560148532001732,110.12404450705708,0.947925455800257,6.5,-0.040757307755586336
naca1610,1,6,10,0.1,5000000.0,1.1822329258304083,9.0,0.004722952649624682,121.77045683766684,0.9470518710853673,6.5,-0.040409511920914055
naca1610,1,6,10,0.1,10000000.0,1.1919843802225407,9.0,0.004914251516902491,136.1642762817148,0.9542186236522339,6.5,-0.04025769041097284
naca1610,1,6,10,0.1,17000000.0,1.197492453204276,9.0,0.004947166561259296,144.381670653259,1.0224939501471955,7.0,-0.04052081355086589
naca1612,1,6,12,0.12,1700000.0,1.202267985180927,9.5,0.005096455719500872,99.65722087867722,1.0074452037038335,7.0,-0.04124783756230311
naca1612,1,6,12,0.12,3000000.0,1.2124813342743503,9.5,0.004985305109678772,112.12930025963207,1.0072161940582096,7.0,-0.040522601394312636
naca1612,1,6,12,0.12,5000000.0,1.2191844219613515,9.5,0.0050751127138400545,123.48156818676844,1.0073443097283847,7.0,-0.04022431871713112
naca1612,1,6,12,0.12,10000000.0,1.224926896015882,9.5,0.005120680285791511,136.7256012884952,1.0215619485777674,7.0,-0.04022904540738477
naca1612,1,6,12,0.12,17000000.0,1.2306962363986291,9.5,0.005105746109861169,143.08177444204352,1.0293535473137858,7.0,-0.04041605942145805
naca1614,1,6,14,0.14,1700000.0,1.2646347990047286,10.0,0.005576102959208692,101.13747756682393,1.0644216131635722,7.5,-0.04082749307483703
naca1614,1,6,14,0.14,3000000.0,1.271864884335665,10.0,0.005408791587397981,113.34848762374169,1.0606305277853296,7.5,-0.04009930306292913
naca1614,1,6,14,0.14,5000000.0,1.27514617946712,10.0,0.005387939335071079,124.2657985251708,1.0674226337395418,7.5,-0.0398917453233098
